name,latitude,longitude,minElevation,maxCloudCover,priority,exposure,capture_mode,default_capture_mode,start_times,end_times
ifaho,-15.80,50.36,60,1,690,20,wide,0,[],[]
miramar,-23.84,35.57,60,1,680,20,quaternion,0,"[datetime.datetime(2025, 2, 12, 19, 41, 10, tzinfo=datetime.timezone.utc)]","[datetime.datetime(2025, 2, 12, 19, 41, 19, tzinfo=datetime.timezone.utc)]"
maputo,-25.99,32.99,60,1,670,20,wide,0,"[datetime.datetime(2025, 2, 13, 7, 37, 20, tzinfo=datetime.timezone.utc)]","[datetime.datetime(2025, 2, 13, 7, 37, 11, tzinfo=datetime.timezone.utc)]"
aaland,60.16,20.16,60,1,660,40,wide,0,"[datetime.datetime(2025, 2, 13, 19, 29, 44, tzinfo=datetime.timezone.utc)]","[datetime.datetime(2025, 2, 13, 19, 29, 42, tzinfo=datetime.timezone.utc)]"
petersburg,59.93,30.36,60,1,650,40,wide,0,"[datetime.datetime(2025, 2, 13, 8, 48, 21, tzinfo=datetime.timezone.utc)]","[datetime.datetime(2025, 2, 13, 8, 48, 39, tzinfo=datetime.timezone.utc)]"
turku,60.25,22.07,60,1,640,40,wide,0,"[datetime.datetime(2025, 2, 13, 19, 29, 31, tzinfo=datetime.timezone.utc)]","[datetime.datetime(2025, 2, 13, 19, 29, 47, tzinfo=datetime.timezone.utc)]"
saaremaa,58.42,22.64,60,1,630,40,wide,0,"[datetime.datetime(2025, 2, 13, 19, 29, 5, tzinfo=datetime.timezone.utc)]","[datetime.datetime(2025, 2, 13, 19, 29, 17, tzinfo=datetime.timezone.utc)]"
bermuda,32.38,-64.77,60,1,620,30,wide,0,[],[]
bahamas,25.02,-77.35,60,1,610,30,wide,0,"[datetime.datetime(2025, 2, 13, 15, 12, 49, tzinfo=datetime.timezone.utc)]","[datetime.datetime(2025, 2, 13, 15, 12, 54, tzinfo=datetime.timezone.utc)]"
galapagos,-0.63,-90.37,60,1,600,30,wide,0,"[datetime.datetime(2025, 2, 12, 15, 53, 5, tzinfo=datetime.timezone.utc)]","[datetime.datetime(2025, 2, 12, 15, 53, 18, tzinfo=datetime.timezone.utc)]"
sthelena,-15.97,-5.71,60,1,590,30,wide,0,"[datetime.datetime(2025, 2, 14, 10, 8, 25, tzinfo=datetime.timezone.utc)]","[datetime.datetime(2025, 2, 14, 10, 8, 42, tzinfo=datetime.timezone.utc)]"
ascension,-7.94,-14.37,60,1,580,30,wide,0,"[datetime.datetime(2025, 2, 12, 22, 52, 49, tzinfo=datetime.timezone.utc), datetime.datetime(2025, 2, 13, 10, 40, 31, tzinfo=datetime.timezone.utc)]","[datetime.datetime(2025, 2, 12, 22, 52, 59, tzinfo=datetime.timezone.utc), datetime.datetime(2025, 2, 13, 10, 39, 58, tzinfo=datetime.timezone.utc)]"
tristandacunha,-37.11,-12.28,60,1,570,30,wide,0,"[datetime.datetime(2025, 2, 14, 10, 14, 12, tzinfo=datetime.timezone.utc)]","[datetime.datetime(2025, 2, 14, 10, 14, 9, tzinfo=datetime.timezone.utc)]"
easter,-27.14,-109.35,60,1,560,30,wide,0,"[datetime.datetime(2025, 2, 13, 17, 0, 1, tzinfo=datetime.timezone.utc)]","[datetime.datetime(2025, 2, 13, 17, 0, 18, tzinfo=datetime.timezone.utc)]"
lakebeysehir,37.77,31.52,60,1,550,30,wide,0,"[datetime.datetime(2025, 2, 13, 19, 23, 31, tzinfo=datetime.timezone.utc), datetime.datetime(2025, 2, 14, 8, 20, 40, tzinfo=datetime.timezone.utc)]","[datetime.datetime(2025, 2, 13, 19, 23, 47, tzinfo=datetime.timezone.utc), datetime.datetime(2025, 2, 14, 8, 20, 36, tzinfo=datetime.timezone.utc)]"
lakeegirdir,38.04,30.88,60,1,540,30,wide,0,"[datetime.datetime(2025, 2, 13, 19, 23, 40, tzinfo=datetime.timezone.utc), datetime.datetime(2025, 2, 14, 8, 20, 31, tzinfo=datetime.timezone.utc)]","[datetime.datetime(2025, 2, 13, 19, 23, 51, tzinfo=datetime.timezone.utc), datetime.datetime(2025, 2, 14, 8, 20, 41, tzinfo=datetime.timezone.utc)]"
lakeurmia,37.70,45.39,60,1,530,30,wide,0,"[datetime.datetime(2025, 2, 12, 18, 23, 35, tzinfo=datetime.timezone.utc), datetime.datetime(2025, 2, 13, 7, 20, 31, tzinfo=datetime.timezone.utc)]","[datetime.datetime(2025, 2, 12, 18, 23, 36, tzinfo=datetime.timezone.utc), datetime.datetime(2025, 2, 13, 7, 20, 46, tzinfo=datetime.timezone.utc)]"
gulfofcampeche,19.91,-92.10,60,1,520,25,wide,0,[],[]
chesapeake,37.79,-76.10,60,1,510,25,wide,0,[],[]
delaware,39.00,-75.15,60,1,500,25,wide,0,"[datetime.datetime(2025, 2, 13, 15, 9, 26, tzinfo=datetime.timezone.utc)]","[datetime.datetime(2025, 2, 13, 15, 9, tzinfo=datetime.timezone.utc)]"
baltimore,38.90,-76.39,60,1,490,25,wide,0,[],[]
princewilliam,60.61,-147.16,60,1,480,25,wide,0,"[datetime.datetime(2025, 2, 12, 20, 18, 45, tzinfo=datetime.timezone.utc), datetime.datetime(2025, 2, 13, 6, 59, 29, tzinfo=datetime.timezone.utc)]","[datetime.datetime(2025, 2, 12, 20, 18, 8, tzinfo=datetime.timezone.utc), datetime.datetime(2025, 2, 13, 6, 59, 42, tzinfo=datetime.timezone.utc)]"
kotzbue,66.88,-162.62,60,1,470,25,wide,0,"[datetime.datetime(2025, 2, 12, 21, 50, 14, tzinfo=datetime.timezone.utc)]","[datetime.datetime(2025, 2, 12, 21, 50, 32, tzinfo=datetime.timezone.utc)]"
barbados,13.16,-59.55,60,1,460,20,wide,0,[],[]
mauritius,-20.45,57.55,60,1,450,25,wide,0,"[datetime.datetime(2025, 2, 12, 18, 8, 30, tzinfo=datetime.timezone.utc), datetime.datetime(2025, 2, 13, 6, 2, 7, tzinfo=datetime.timezone.utc)]","[datetime.datetime(2025, 2, 12, 18, 8, 18, tzinfo=datetime.timezone.utc), datetime.datetime(2025, 2, 13, 6, 1, 58, tzinfo=datetime.timezone.utc)]"
capescott,50.85,-128.22,60,1,440,25,wide,0,[],[]
iesjavri,69.65,24.18,60,1,430,25,wide,0,"[datetime.datetime(2025, 2, 12, 18, 32, 30, tzinfo=datetime.timezone.utc), datetime.datetime(2025, 2, 14, 9, 45, 44, tzinfo=datetime.timezone.utc)]","[datetime.datetime(2025, 2, 12, 18, 32, 11, tzinfo=datetime.timezone.utc), datetime.datetime(2025, 2, 14, 9, 46, 1, tzinfo=datetime.timezone.utc)]"
nanga,-25.57,113.40,60,1,420,20,wide,0,[],[]
chad,13.12,14.52,60,1,410,20,wide,0,"[datetime.datetime(2025, 2, 13, 9, 0, 49, tzinfo=datetime.timezone.utc), datetime.datetime(2025, 2, 13, 20, 50, 46, tzinfo=datetime.timezone.utc)]","[datetime.datetime(2025, 2, 13, 9, 1, 2, tzinfo=datetime.timezone.utc), datetime.datetime(2025, 2, 13, 20, 51, 4, tzinfo=datetime.timezone.utc)]"
adelaide,-34.95,138.20,60,1,400,20,wide,0,[],[]
wollaston,-55.73,-67.47,60,1,390,25,wide,0,"[datetime.datetime(2025, 2, 13, 3, 21, 27, tzinfo=datetime.timezone.utc)]","[datetime.datetime(2025, 2, 13, 3, 21, 22, tzinfo=datetime.timezone.utc)]"
manatiales,-52.48,-68.59,60,1,380,20,wide,0,"[datetime.datetime(2025, 2, 13, 3, 22, 26, tzinfo=datetime.timezone.utc), datetime.datetime(2025, 2, 13, 13, 59, 12, tzinfo=datetime.timezone.utc)]","[datetime.datetime(2025, 2, 13, 3, 22, 5, tzinfo=datetime.timezone.utc), datetime.datetime(2025, 2, 13, 13, 59, 22, tzinfo=datetime.timezone.utc)]"
chapala,20.24,-103.07,60,1,370,20,wide,0,"[datetime.datetime(2025, 2, 14, 4, 41, 25, tzinfo=datetime.timezone.utc)]","[datetime.datetime(2025, 2, 14, 4, 41, 35, tzinfo=datetime.timezone.utc)]"
hooghly,21.85,88.06,60,1,360,20,wide,0,"[datetime.datetime(2025, 2, 13, 4, 17, 10, tzinfo=datetime.timezone.utc)]","[datetime.datetime(2025, 2, 13, 4, 17, 26, tzinfo=datetime.timezone.utc)]"
sittwe,20.13,92.81,60,1,350,20,wide,0,[],[]
tharthar,33.87,43.32,60,1,340,20,wide,0,"[datetime.datetime(2025, 2, 13, 7, 21, 32, tzinfo=datetime.timezone.utc)]","[datetime.datetime(2025, 2, 13, 7, 21, 51, tzinfo=datetime.timezone.utc)]"
kutch,22.59,68.96,60,1,330,20,wide,0,[],[]
magellan,-53.24,-70.69,60,1,320,20,wide,0,"[datetime.datetime(2025, 2, 13, 3, 22, 1, tzinfo=datetime.timezone.utc), datetime.datetime(2025, 2, 13, 13, 59, 23, tzinfo=datetime.timezone.utc)]","[datetime.datetime(2025, 2, 13, 3, 22, 18, tzinfo=datetime.timezone.utc), datetime.datetime(2025, 2, 13, 13, 59, 44, tzinfo=datetime.timezone.utc)]"
kampala,0.18,32.60,60,1,310,20,wide,0,"[datetime.datetime(2025, 2, 12, 19, 47, 18, tzinfo=datetime.timezone.utc)]","[datetime.datetime(2025, 2, 12, 19, 47, 34, tzinfo=datetime.timezone.utc)]"
mumbai,18.88,72.80,60,1,300,20,wide,0,"[datetime.datetime(2025, 2, 12, 16, 45, 18, tzinfo=datetime.timezone.utc), datetime.datetime(2025, 2, 14, 5, 18, 2, tzinfo=datetime.timezone.utc)]","[datetime.datetime(2025, 2, 12, 16, 44, 34, tzinfo=datetime.timezone.utc), datetime.datetime(2025, 2, 14, 5, 18, 14, tzinfo=datetime.timezone.utc)]"
cocibolca,11.56,-85.41,60,1,290,20,wide,0,"[datetime.datetime(2025, 2, 12, 15, 49, 55, tzinfo=datetime.timezone.utc), datetime.datetime(2025, 2, 13, 3, 39, 16, tzinfo=datetime.timezone.utc)]","[datetime.datetime(2025, 2, 12, 15, 49, 50, tzinfo=datetime.timezone.utc), datetime.datetime(2025, 2, 13, 3, 38, 58, tzinfo=datetime.timezone.utc)]"
mobile,30.28,-87.99,60,1,280,25,wide,0,[],[]
neworleans,29.78,-90.16,60,1,270,25,wide,0,"[datetime.datetime(2025, 2, 13, 3, 43, 50, tzinfo=datetime.timezone.utc)]","[datetime.datetime(2025, 2, 13, 3, 44, 1, tzinfo=datetime.timezone.utc)]"
galveston,29.25,-94.77,60,1,260,20,wide,0,[],[]
funchal,32.75,-17.03,60,1,250,20,wide,0,[],[]
panama,9.12,-79.69,60,1,240,20,wide,0,"[datetime.datetime(2025, 2, 13, 15, 16, 50, tzinfo=datetime.timezone.utc), datetime.datetime(2025, 2, 14, 3, 4, 53, tzinfo=datetime.timezone.utc)]","[datetime.datetime(2025, 2, 13, 15, 17, 6, tzinfo=datetime.timezone.utc), datetime.datetime(2025, 2, 14, 3, 5, 1, tzinfo=datetime.timezone.utc)]"
corpuschristi,27.72,-97.13,60,1,230,20,wide,0,"[datetime.datetime(2025, 2, 13, 16, 45, 44, tzinfo=datetime.timezone.utc)]","[datetime.datetime(2025, 2, 13, 16, 45, 47, tzinfo=datetime.timezone.utc)]"
puertodeseado,-47.77,-65.76,60,1,220,20,wide,0,"[datetime.datetime(2025, 2, 13, 13, 58, 8, tzinfo=datetime.timezone.utc), datetime.datetime(2025, 2, 14, 2, 49, 50, tzinfo=datetime.timezone.utc)]","[datetime.datetime(2025, 2, 13, 13, 57, 52, tzinfo=datetime.timezone.utc), datetime.datetime(2025, 2, 14, 2, 50, 9, tzinfo=datetime.timezone.utc)]"
portauprince,18.63,-72.50,60,1,210,25,wide,0,[],[]
lakevolta,7.28,0.11,60,1,200,20,wide,0,"[datetime.datetime(2025, 2, 14, 10, 2, 19, tzinfo=datetime.timezone.utc)]","[datetime.datetime(2025, 2, 14, 10, 2, 31, tzinfo=datetime.timezone.utc)]"
yangon,16.46,96.35,60,1,190,20,wide,0,"[datetime.datetime(2025, 2, 14, 3, 44, 58, tzinfo=datetime.timezone.utc)]","[datetime.datetime(2025, 2, 14, 3, 44, 59, tzinfo=datetime.timezone.utc)]"
toliara,-23.54,43.69,60,1,180,20,wide,0,"[datetime.datetime(2025, 2, 13, 19, 7, 38, tzinfo=datetime.timezone.utc)]","[datetime.datetime(2025, 2, 13, 19, 7, 42, tzinfo=datetime.timezone.utc)]"
jaffna,9.45,80.31,60,1,170,20,wide,0,[],[]
nile,23.33,32.93,60,1,160,20,wide,0,[],[]
tripoli,32.95,13.20,60,1,150,20,wide,0,[],[]
mariamadre,21.63,-106.59,60,1,140,20,wide,0,"[datetime.datetime(2025, 2, 12, 17, 21, 3, tzinfo=datetime.timezone.utc), datetime.datetime(2025, 2, 14, 4, 42, 9, tzinfo=datetime.timezone.utc)]","[datetime.datetime(2025, 2, 12, 17, 20, 56, tzinfo=datetime.timezone.utc), datetime.datetime(2025, 2, 14, 4, 41, 53, tzinfo=datetime.timezone.utc)]"
turkana,4.13,36.04,60,1,130,20,wide,0,"[datetime.datetime(2025, 2, 13, 7, 29, 26, tzinfo=datetime.timezone.utc)]","[datetime.datetime(2025, 2, 13, 7, 29, 37, tzinfo=datetime.timezone.utc)]"
nemuro,43.46,145.66,60,1,120,25,wide,0,"[datetime.datetime(2025, 2, 13, 11, 36, 27, tzinfo=datetime.timezone.utc), datetime.datetime(2025, 2, 14, 0, 30, 40, tzinfo=datetime.timezone.utc)]","[datetime.datetime(2025, 2, 13, 11, 36, 27, tzinfo=datetime.timezone.utc), datetime.datetime(2025, 2, 14, 0, 30, 28, tzinfo=datetime.timezone.utc)]"
sapporo,43.26,141.25,60,1,110,25,wide,0,"[datetime.datetime(2025, 2, 12, 12, 9, 49, tzinfo=datetime.timezone.utc), datetime.datetime(2025, 2, 13, 1, 4, 3, tzinfo=datetime.timezone.utc)]","[datetime.datetime(2025, 2, 12, 12, 9, 56, tzinfo=datetime.timezone.utc), datetime.datetime(2025, 2, 13, 1, 4, 15, tzinfo=datetime.timezone.utc)]"
baikal,53.39,108.01,60,1,100,25,wide,0,"[datetime.datetime(2025, 2, 14, 3, 35, 15, tzinfo=datetime.timezone.utc)]","[datetime.datetime(2025, 2, 14, 3, 35, 9, tzinfo=datetime.timezone.utc)]"
kyiv,50.45,30.56,60,1,90,25,wide,0,"[datetime.datetime(2025, 2, 13, 19, 26, 52, tzinfo=datetime.timezone.utc), datetime.datetime(2025, 2, 14, 8, 17, 34, tzinfo=datetime.timezone.utc)]","[datetime.datetime(2025, 2, 13, 19, 26, 54, tzinfo=datetime.timezone.utc), datetime.datetime(2025, 2, 14, 8, 17, 24, tzinfo=datetime.timezone.utc)]"
atuona,-9.78,-139.10,60,1,80,25,wide,0,"[datetime.datetime(2025, 2, 12, 19, 3, tzinfo=datetime.timezone.utc)]","[datetime.datetime(2025, 2, 12, 19, 3, 12, tzinfo=datetime.timezone.utc)]"
montenegro,42.26,18.78,60,1,70,25,quaternion,0,[],[]
tunis,36.92,10.37,60,1,60,25,wide,0,"[datetime.datetime(2025, 2, 13, 20, 57, 1, tzinfo=datetime.timezone.utc)]","[datetime.datetime(2025, 2, 13, 20, 57, 11, tzinfo=datetime.timezone.utc)]"
sitka,56.97,-135.53,60,1,50,25,wide,0,"[datetime.datetime(2025, 2, 13, 19, 45, 26, tzinfo=datetime.timezone.utc), datetime.datetime(2025, 2, 14, 6, 24, 55, tzinfo=datetime.timezone.utc)]","[datetime.datetime(2025, 2, 13, 19, 45, 44, tzinfo=datetime.timezone.utc), datetime.datetime(2025, 2, 14, 6, 24, 50, tzinfo=datetime.timezone.utc)]"
haida,54.39,-132.41,60,1,40,25,quaternion,0,[],[]
kinshasa,-4.29,15.28,60,5,30,20,wide,0,[],[]
malabo,8.69,3.51,60,5,20,20,wide,0,[],[]
santarem,-2.2,-54.7,60,5,10,20,wide,0,"[datetime.datetime(2025, 2, 14, 1, 28, 22, tzinfo=datetime.timezone.utc)]","[datetime.datetime(2025, 2, 14, 1, 28, 11, tzinfo=datetime.timezone.utc)]"
